Instance,Model,flatBoolConstraints,flatTime,evaluatedReifiedConstraints,flatIntVars,solveTime,propagators,variables,boolVariables,baseMem,backjumps,trailMem,flatIntConstraints,time,flatBoolVars,nogoods,optTime,initTime,method,failures,paths,objective,restarts,eliminatedImplications,randomSeed,intVars,nSolutions,evaluatedHalfReifiedConstraints,peakMem,propagations,peakDepth,nodes
data/knapsack-300-7.dzn,Model with length-2 NoGoods,12697,0.424041,441,301,3593.683,92,34103,33800,0.00,972165,0.02,571,3593.785,480,49143913,81.335,0.102,"maximize",49143913,0,17947,77, ,1578904763,301,1,39,0.00,280540955,24,50117526
data/knapsack-300-7.dzn,Length-3 NoGood detection,14981,1.19966,2739,1363,276.827,3013,41411,40043,0.00,722908,0.12,4319,277.071,4544,1041695, ,0.244,"satisfy",1041695,0, ,0,429,1578908358,1366,367630,1036,0.00,487215192,244,2630048
data/knapsack-300-7.dzn,Model with length-3 NoGoods,380327,13.8898,590,301,1830.181,92,387522,387219,0.00,5688497,0.01,684,1831.680,593,31508656,1778.099,1.499,"maximize",31508656,0,21917,48, ,1578908655,301,1,3,0.00,237212731,25,37197692
data/knapsack-300-7.dzn,Length-4 NoGood detection,382726,33.3852,3154,1372, , , , , , , ,4742, ,5074, , , ,"satisfy", ,0, , ,429, , ,0,1036, , , , 
data/knapsack-300-7.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-300-8.dzn,Model with manual Dominance,9932,1.15941,10061,301,3598.841,33095,35699,35396,0.00,572844,0.28,23291,3599.119,10061,39479007,2646.160,0.278,"maximize",39479007,0,19034,169, ,1578913811,301,1, ,0.00,18434624881,29,40055356
data/knapsack-300-8.dzn,Model without without Dominance, ,0.079643, ,301,3599.920,92,17521,17218,0.00,1316616,0.02,91,3599.931, ,50294530,3093.790,0.011,"maximize",50294530,0,4670,160, ,1578917411,301,1, ,0.00,259407903,63,51619350
data/knapsack-300-8.dzn,Length-2 NoGood detection,1641,0.267178,1796,1032,6.104,2520,18997,17961,0.00,48842,0.08,2885,6.224,2958,20623, ,0.120,"satisfy",20623,0, ,0,268,1578921011,1034,13156,714,0.00,13720812,84,85067
data/knapsack-300-8.dzn,Model with length-2 NoGoods,13156,0.431971,440,301,3593.345,92,35631,35328,0.00,500540,0.02,572,3593.424,481,52177311,2367.551,0.079,"maximize",52177311,0,17425,120, ,1578921018,301,1,41,0.00,303747405,30,52680577
data/knapsack-300-8.dzn,Length-3 NoGood detection,15446,1.10289,2745,1373,274.646,3028,41939,40561,0.00,679796,0.12,4340,274.891,4556,1064958, ,0.245,"satisfy",1064958,0, ,0,434,1578924613,1376,368259,1046,0.00,513359611,234,2599487
data/knapsack-300-8.dzn,Model with length-3 NoGoods,381415,13.7508,596,301,239.726,92,388844,388541,0.00,214581,0.01,689,241.249,598,4552754,239.665,1.523,"maximize",4552754,0,22069,89, ,1578924908,301,1,2,0.00,30305875,21,4768181
